RestaurantID,RestaurantName,Cuisine,City,Area,OpeningTime,ClosingTime,Rating,AverageCost,OwnerName,RestaurantType,Latitude,Longitude
1158,Spicy Diner,Bbq,Hyderabad,Park Street,08:00:00,00:00:00,2.9,555.0,Aarav Das,Dine-In & Delivery,11.179227,70.252285
1159,Tasty Grill,Biryani,Kochi,Market Area,09:00:00,23:00:00,3.5,125.0,Suhani Chakraborty,Dine-In,26.584264,84.259191
1160,The House,Healthy Food,Pune,Market Area,08:00:00,00:00:00,4.1,616.0,Tanish Sangha,Qsr,32.981478,81.694217
1161,Green Cafe,Chinese,Bhubaneswar,Park Street,07:00:00,00:00:00,2.7,586.0,Thomas Chada,Dine-In,16.552139,71.043986
1162,Urban Treats,Mughlai,Bhubaneswar,Lake View,08:00:00,01:00:00,3.8,398.0,Isaac Goswami,Dine-In,18.128758,80.725125
1163,Royal Kitchen,Bbq,Chandigarh,Central,07:00:00,22:00:00,3.3,418.0,Ishwar Chand,Dine-In & Delivery,10.918145,77.058319
1164,The Point,Italian,Bhubaneswar,Civil Lines,08:00:00,22:00:00,3.9,900.0,Faqid Tata,Dine-In & Delivery,24.277384,71.635795
1165,Green Treats,Fast Food,Mumbai,Ring Road,11:00:00,22:00:00,4.2,449.0,Tripti Trivedi,Cloud Kitchen,17.671971,79.414142
1166,Curry Bites,Fast Food,Ahmedabad,Ring Road,07:00:00,23:00:00,4.5,627.0,Omkaar Mander,Cloud Kitchen,12.696062,74.993408
1167,Royal Treats,Chinese,Kolkata,New Town,11:00:00,22:00:00,3.2,582.0,Triveni Amble,Cloud Kitchen,8.084629,82.404263
1168,Golden House,Mughlai,Visakhapatnam,New Town,10:00:00,22:00:00,3.9,309.0,William Karnik,Delivery Only,24.32986,71.259665
1169,Curry Grill,Burgers,Kolkata,Old Town,08:00:00,23:00:00,3.4,420.0,Ayushman Rajagopal,Dine-In,26.294948,75.888696
1170,The Kitchen,Sushi,Hyderabad,New Town,10:00:00,01:00:00,3.9,679.0,Chandani Issac,Delivery Only,15.165626,79.81084
1171,Green Diner,Bbq,Surat,Civil Lines,07:00:00,00:00:00,2.8,198.0,Tarak Banik,Qsr,27.167055,71.533738
1172,Golden Diner,South Indian,Mumbai,Ring Road,08:00:00,01:00:00,4.0,422.0,Gaurav Sampath,Qsr,10.061686,77.559737
1173,Curry Kitchen,Mughlai,Ahmedabad,Civil Lines,11:00:00,01:00:00,4.0,358.0,Girik Panchal,Cloud Kitchen,30.270867,86.560209
1174,Spicy Point,Mughlai,Chennai,Sector 12,07:00:00,23:00:00,4.0,132.0,Amrita Barad,Dine-In,25.195489,75.927305
1175,Spicy Hub,Fast Food,Delhi,Civil Lines,08:00:00,01:00:00,4.9,533.0,Manan Sampath,Cloud Kitchen,16.525973,75.840634
1176,Spicy Bites,Burgers,Bengaluru,Civil Lines,09:00:00,23:00:00,4.1,236.0,Ekalinga Patla,Cloud Kitchen,10.948137,73.059227
1177,The Cafe,South Indian,Chennai,Ring Road,07:00:00,01:00:00,3.6,552.0,Lohit Wali,Dine-In & Delivery,32.075366,74.808222
1178,Royal Kitchen,Chinese,Chandigarh,Central,09:00:00,01:00:00,3.7,503.0,Harini Parmar,Delivery Only,18.169943,80.693862
1179,Royal Cafe,South Indian,Chennai,Mg Road,08:00:00,22:00:00,3.5,182.0,Oni Chander,Cloud Kitchen,30.552134,74.310067
1180,Spicy Corner,Pizza,Ludhiana,Ring Road,09:00:00,01:00:00,4.5,270.0,Niharika Wali,Qsr,29.914138,82.510442
1181,Golden Treats,Sushi,Coimbatore,Mg Road,11:00:00,22:00:00,4.4,282.0,Ayushman Singhal,Dine-In & Delivery,32.948199,71.227515
1182,Curry Corner,Seafood,Kochi,Old Town,11:00:00,01:00:00,3.8,372.0,Aditya Jhaveri,Dine-In,19.669707,86.680776
1183,Curry Hub,South Indian,Raipur,Park Street,07:00:00,01:00:00,3.8,601.0,Harrison Bal,Dine-In & Delivery,28.048263,72.301544
1184,Urban House,North Indian,Nagpur,Hill Road,07:00:00,01:00:00,4.7,411.0,Praneel Badal,Delivery Only,31.733591,75.305593
1185,Golden Corner,Pizza,Coimbatore,Park Street,08:00:00,01:00:00,4.0,396.0,Andrew Madan,Qsr,15.76974,87.092777
1186,Tasty Kitchen,Italian,Chandigarh,Market Area,07:00:00,01:00:00,3.9,306.0,Vrinda Kala,Delivery Only,12.082214,81.597927
1187,Grand House,Mexican,Jaipur,Mg Road,11:00:00,22:00:00,3.4,514.0,Warda Tank,Dine-In & Delivery,17.407215,88.854269
1188,The Grill,North Indian,Coimbatore,Hill Road,09:00:00,00:00:00,4.0,677.0,Oscar Baria,Dine-In,29.692927,83.855151
1189,Grand Corner,,Visakhapatnam,Market Area,11:00:00,01:00:00,3.9,440.0,Lopa Reddy,Dine-In & Delivery,9.840215,85.022894
1190,Blue Treats,Continental,Indore,New Town,10:00:00,23:00:00,4.2,646.0,Rohan Sankaran,Delivery Only,27.432632,82.088111
1191,Blue House,Biryani,Kochi,Sector 12,07:00:00,01:00:00,3.8,100.0,Champak Ahluwalia,Qsr,25.373415,72.62134
1192,Curry Bites,Chinese,Hyderabad,Lake View,07:00:00,00:00:00,3.4,664.0,Anya Subramanian,Dine-In & Delivery,16.394072,86.653775
1193,Urban Grill,Healthy Food,Guwahati,Station Road,09:00:00,22:00:00,4.8,716.0,Gautam Setty,Dine-In & Delivery,30.816867,73.070391
1194,Curry Kitchen,Burgers,Visakhapatnam,Civil Lines,09:00:00,00:00:00,3.7,384.0,Gaurangi Saxena,Dine-In,22.964942,75.401311
1195,Tasty Cafe,South Indian,Raipur,New Town,09:00:00,23:00:00,4.3,570.0,Qadim Ahluwalia,Cloud Kitchen,20.323242,74.782228
1196,Grand Kitchen,Thai,Guwahati,Old Town,08:00:00,23:00:00,2.7,458.0,Yashoda Rastogi,Dine-In & Delivery,12.398239,70.692544
1197,Blue Kitchen,Pizza,Mumbai,Hill Road,11:00:00,23:00:00,3.9,219.0,Azaan Bhagat,Delivery Only,26.351043,81.483352
1198,Green Hub,Mexican,Bhubaneswar,Park Street,08:00:00,22:00:00,3.6,502.0,Jackson Chaudhary,Cloud Kitchen,22.9486,84.388403
1199,The Cafe,Pizza,Mumbai,Old Town,07:00:00,01:00:00,3.8,636.0,Pahal Bose,Dine-In,10.360799,88.444772
1200,Spicy Grill,Street Food,Chandigarh,New Town,11:00:00,00:00:00,4.8,639.0,Harshil Menon,Dine-In,11.878707,82.828766
