FeedbackID,OrderID,CustomerRating,DeliveryRating,FoodRating,Review,Sentiment
8365,119095,5.0,5,5,Best biryani in town!,Positive
8366,104995,4.0,4,4,Great food and fast delivery!,Positive
8367,104759,5.0,5,5,Great food and fast delivery!,Positive
8368,119564,3.0,2,3,"Food was okay, nothing special.",Neutral
8369,114741,4.0,4,3,Amazing experience overall.,Positive
8370,118094,5.0,5,5,Packaging was excellent and food was hot.,Positive
8371,114977,5.0,4,5,Packaging was excellent and food was hot.,Positive
8372,102850,5.0,5,4,Packaging was excellent and food was hot.,Positive
8373,115735,2.0,1,1,,Negative
8374,108525,3.0,2,2,,Neutral
8375,101545,5.0,5,5,"Loved the taste, will order again.",Positive
8376,119877,2.0,3,2,Order was incomplete.,Negative
8377,119550,5.0,5,4,Best biryani in town!,Positive
8378,100859,5.0,5,5,Delivery partner was very polite.,Positive
8379,118705,3.0,4,4,,Neutral
8380,108522,1.0,1,1,Quality was not up to the mark.,Negative
8381,116091,4.0,5,3,Amazing experience overall.,Positive
8382,111294,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
8383,120109,1.0,1,1,Wrong item delivered.,Negative
8384,102696,5.0,4,5,Amazing experience overall.,Positive
8385,117792,2.0,3,1,Food arrived cold and late.,Negative
8386,102864,5.0,5,5,Best biryani in town!,Positive
8387,109225,3.0,3,3,Average experience.,Neutral
8388,105954,2.0,3,1,Very disappointed with the service.,Negative
8389,102499,5.0,4,5,Delivery partner was very polite.,Positive
8390,105710,4.0,3,5,"Loved the taste, will order again.",Positive
8391,116925,5.0,5,4,Delivery partner was very polite.,Positive
8392,104933,3.0,2,3,"Food was okay, nothing special.",Neutral
8393,115912,3.0,3,2,,Neutral
8394,116945,2.0,1,1,Wrong item delivered.,Negative
8395,116836,5.0,5,4,Packaging was excellent and food was hot.,Positive
8396,100171,4.0,7,5,Delivery partner was very polite.,Positive
8397,118770,2.0,3,3,Wrong item delivered.,Negative
8398,106995,2.0,1,3,Delivery took way too long.,Negative
8399,118987,4.0,5,4,Amazing experience overall.,Positive
8400,111206,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
8401,120479,3.0,4,3,Delivery was on time but food was mediocre.,Neutral
8402,109297,3.0,4,4,,Neutral
8403,119194,2.0,2,1,Very disappointed with the service.,Negative
8404,113465,5.0,4,5,Packaging was excellent and food was hot.,Positive
8405,109543,3.0,2,2,,Neutral
8406,115412,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
8407,103364,5.0,5,4,Delivery partner was very polite.,Positive
8408,118231,5.0,4,5,Great food and fast delivery!,Positive
8409,113123,3.0,2,4,"Food was okay, nothing special.",Neutral
8410,117775,4.0,4,4,Amazing experience overall.,Positive
8411,116403,5.0,5,5,Delivery partner was very polite.,Positive
8412,107259,3.0,4,4,Delivery was on time but food was mediocre.,Neutral
8413,103418,5.0,5,5,Amazing experience overall.,Positive
8414,115201,1.0,2,1,Very disappointed with the service.,Negative
8415,118112,3.0,4,4,Average experience.,Neutral
8416,113544,4.0,5,5,Best biryani in town!,Positive
8417,115498,5.0,5,5,Best biryani in town!,Positive
8418,111890,5.0,5,4,Best biryani in town!,Positive
8419,114275,2.0,3,1,Food arrived cold and late.,Negative
8420,108332,5.0,4,5,Delivery partner was very polite.,Positive
8421,111541,5.0,5,4,"Loved the taste, will order again.",Positive
8422,119482,5.0,4,5,Amazing experience overall.,Positive
8423,104660,2.0,2,1,Wrong item delivered.,Negative
8424,105745,4.0,4,3,Great food and fast delivery!,Positive
8425,113677,2.0,3,1,Wrong item delivered.,Negative
8426,102042,4.0,3,4,Packaging was excellent and food was hot.,Positive
8427,110893,4.0,5,3,Great food and fast delivery!,Positive
8428,115814,5.0,5,5,Great food and fast delivery!,Positive
8429,106875,2.0,3,3,Very disappointed with the service.,Negative
8430,106931,1.0,7,1,Order was incomplete.,Negative
8431,117166,3.0,8,3,Average experience.,Neutral
8432,119242,3.0,3,3,Delivery was on time but food was mediocre.,Neutral
8433,101862,5.0,5,5,Amazing experience overall.,Positive
8434,108798,5.0,5,5,Delivery partner was very polite.,Positive
8435,102280,3.0,3,3,,Neutral
8436,113783,3.0,3,4,Average experience.,Neutral
8437,118859,4.0,5,3,Great food and fast delivery!,Positive
8438,112622,5.0,5,5,Delivery partner was very polite.,Positive
8439,101603,4.0,3,3,,Positive
8440,109382,2.0,2,3,Delivery took way too long.,Negative
8441,104046,5.0,5,5,"Loved the taste, will order again.",Positive
8442,102154,5.0,4,5,Packaging was excellent and food was hot.,Positive
8443,112196,5.0,4,5,Best biryani in town!,Positive
8444,100112,2.0,1,3,Delivery took way too long.,Negative
8445,110335,5.0,4,5,,Positive
8446,114935,4.0,3,5,Packaging was excellent and food was hot.,Positive
8447,106870,3.0,4,2,Average experience.,Neutral
8448,108334,5.0,4,5,Delivery partner was very polite.,Positive
8449,113484,1.0,1,1,Order was incomplete.,Negative
8450,106407,4.0,4,5,Packaging was excellent and food was hot.,Positive
8451,118557,1.0,1,2,Wrong item delivered.,Negative
8452,108403,4.0,5,5,Best biryani in town!,Positive
8453,105033,4.0,3,4,Amazing experience overall.,Positive
8454,100734,3.0,2,3,"Food was okay, nothing special.",Neutral
8455,115305,5.0,5,5,"Loved the taste, will order again.",Positive
8456,113167,5.0,4,5,Packaging was excellent and food was hot.,Positive
8457,101639,4.0,5,3,Great food and fast delivery!,Positive
8458,116656,5.0,5,5,Best biryani in town!,Positive
8459,112012,5.0,5,5,Great food and fast delivery!,Positive
8460,116544,5.0,4,5,Delivery partner was very polite.,Positive
8461,108841,5.0,4,4,"Loved the taste, will order again.",Positive
8462,101346,4.0,5,3,Best biryani in town!,Positive
8463,116463,5.0,4,4,Packaging was excellent and food was hot.,Positive
8464,116526,5.0,4,4,Amazing experience overall.,Positive
8465,105487,2.0,1,2,Delivery took way too long.,Negative
8466,112226,2.0,2,2,Delivery took way too long.,Negative
8467,118078,5.0,5,4,"Loved the taste, will order again.",Positive
8468,104751,5.0,4,5,Amazing experience overall.,Positive
8469,114059,5.0,5,5,,Positive
8470,113924,4.0,5,4,Best biryani in town!,Positive
8471,118312,2.0,2,2,Very disappointed with the service.,Negative
8472,111974,5.0,5,4,Delivery partner was very polite.,Positive
8473,120413,5.0,4,5,Amazing experience overall.,Positive
8474,113674,1.0,1,1,Wrong item delivered.,Negative
8475,102043,2.0,1,2,Food arrived cold and late.,Negative
8476,109908,4.0,5,5,Packaging was excellent and food was hot.,Positive
8477,105250,1.0,1,2,Order was incomplete.,Negative
8478,112994,5.0,5,5,Amazing experience overall.,Positive
8479,108930,3.0,2,2,Average experience.,Neutral
8480,102865,5.0,5,5,"Loved the taste, will order again.",Positive
8481,101392,5.0,5,5,,Positive
8482,103390,3.0,3,2,Average experience.,Neutral
8483,102685,4.0,3,4,Amazing experience overall.,Positive
8484,104107,5.0,4,5,Packaging was excellent and food was hot.,Positive
8485,117168,2.0,1,3,Delivery took way too long.,Negative
8486,117216,2.0,3,2,Wrong item delivered.,Negative
8487,117415,3.0,4,4,Average experience.,Neutral
8488,110232,5.0,5,5,Best biryani in town!,Positive
8489,105634,5.0,5,4,Packaging was excellent and food was hot.,Positive
8490,100852,3.0,3,2,,Neutral
8491,101220,5.0,5,4,Best biryani in town!,Positive
8492,112806,1.0,1,2,Very disappointed with the service.,Negative
8493,108554,4.0,3,4,Amazing experience overall.,Positive
8494,108296,5.0,5,5,Amazing experience overall.,Positive
8495,118857,2.0,1,1,Quality was not up to the mark.,Negative
8496,118587,3.0,3,4,,Neutral
8497,118103,3.0,4,3,"Food was okay, nothing special.",Neutral
8498,120177,2.0,3,3,Quality was not up to the mark.,Negative
8499,107129,5.0,5,5,Great food and fast delivery!,Positive
8500,109188,2.0,1,1,Wrong item delivered.,Negative
8501,103944,3.0,3,4,,Neutral
8502,104037,5.0,5,5,Great food and fast delivery!,Positive
8503,113784,5.0,5,4,Amazing experience overall.,Positive
8504,106936,4.0,4,4,Best biryani in town!,Positive
8505,108021,1.0,1,1,Wrong item delivered.,Negative
8506,100376,2.0,1,1,Food arrived cold and late.,Negative
8507,118275,5.0,4,4,"Loved the taste, will order again.",Positive
8508,118614,4.0,3,4,Packaging was excellent and food was hot.,Positive
8509,111507,5.0,5,5,Best biryani in town!,Positive
8510,116234,4.0,3,3,Best biryani in town!,Positive
8511,115066,3.0,4,2,"Food was okay, nothing special.",Neutral
8512,104227,3.0,2,2,Average experience.,Neutral
8513,103300,4.0,5,5,Packaging was excellent and food was hot.,Positive
8514,109914,4.0,4,4,Delivery partner was very polite.,Positive
8515,112148,5.0,4,4,"Loved the taste, will order again.",Positive
8516,105273,5.0,5,5,Great food and fast delivery!,Positive
8517,120115,5.0,4,4,Packaging was excellent and food was hot.,Positive
8518,115102,4.0,5,4,Delivery partner was very polite.,Positive
8519,106721,2.0,1,1,Delivery took way too long.,Negative
8520,107191,3.0,4,2,,Neutral
8521,112750,3.0,4,3,"Food was okay, nothing special.",Neutral
8522,119450,2.0,1,1,Quality was not up to the mark.,Negative
8523,100443,3.0,2,3,"Food was okay, nothing special.",Neutral
8524,105848,5.0,4,5,Packaging was excellent and food was hot.,Positive
8525,103724,5.0,5,5,Packaging was excellent and food was hot.,Positive
8526,112623,5.0,4,4,Amazing experience overall.,Positive
8527,110693,2.0,2,2,Order was incomplete.,Negative
8528,110852,2.0,1,1,Order was incomplete.,Negative
8529,110184,2.0,3,2,Delivery took way too long.,Negative
8530,114710,4.0,5,3,Best biryani in town!,Positive
8531,107919,2.0,3,1,Quality was not up to the mark.,Negative
8532,113480,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
8533,111919,3.0,3,3,"Food was okay, nothing special.",Neutral
8534,114547,2.0,2,2,Food arrived cold and late.,Negative
8535,104053,5.0,4,5,Amazing experience overall.,Positive
8536,114753,5.0,5,5,Amazing experience overall.,Positive
8537,103654,5.0,4,4,Amazing experience overall.,Positive
8538,109183,4.0,4,3,Delivery partner was very polite.,Positive
8539,117586,1.0,2,1,Quality was not up to the mark.,Negative
8540,116596,4.0,3,3,Great food and fast delivery!,Positive
8541,104910,2.0,3,2,Very disappointed with the service.,Negative
8542,101991,5.0,5,4,Best biryani in town!,Positive
8543,115665,2.0,1,1,Very disappointed with the service.,Negative
8544,102133,4.0,5,4,Great food and fast delivery!,Positive
8545,104738,2.0,2,1,Quality was not up to the mark.,Negative
8546,110321,1.0,2,2,Very disappointed with the service.,Negative
8547,108651,2.0,2,3,Very disappointed with the service.,Negative
8548,116392,4.0,4,3,Delivery partner was very polite.,Positive
8549,107939,3.0,3,3,Average experience.,Neutral
8550,111450,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
8551,102829,5.0,5,5,Great food and fast delivery!,Positive
8552,102639,2.0,1,2,,Negative
8553,101244,4.0,3,5,Packaging was excellent and food was hot.,Positive
8554,110915,3.0,4,3,"Food was okay, nothing special.",Neutral
8555,106472,4.0,5,4,"Loved the taste, will order again.",Positive
8556,110636,2.0,2,2,Order was incomplete.,Negative
8557,115022,5.0,5,5,Amazing experience overall.,Positive
8558,107530,2.0,2,2,Very disappointed with the service.,Negative
8559,105789,5.0,4,5,Amazing experience overall.,Positive
8560,118867,3.0,2,4,Delivery was on time but food was mediocre.,Neutral
8561,103516,4.0,4,5,Packaging was excellent and food was hot.,Positive
8562,110286,4.0,4,4,,Positive
8563,111322,2.0,2,1,Quality was not up to the mark.,Negative
8564,117396,5.0,5,5,Great food and fast delivery!,Positive
8565,113452,5.0,5,4,Packaging was excellent and food was hot.,Positive
8566,110004,1.0,1,1,Delivery took way too long.,Negative
8567,109110,4.0,5,5,Amazing experience overall.,Positive
8568,111070,5.0,5,5,Delivery partner was very polite.,Positive
8569,119292,5.0,4,5,Packaging was excellent and food was hot.,Positive
8570,118628,4.0,5,3,Great food and fast delivery!,Positive
8571,111312,3.0,3,3,"Food was okay, nothing special.",Neutral
8572,109000,5.0,4,5,Delivery partner was very polite.,Positive
8573,115495,2.0,2,1,Wrong item delivered.,Negative
8574,102132,5.0,5,4,"Loved the taste, will order again.",Positive
8575,111184,2.0,2,3,Delivery took way too long.,Negative
8576,108545,5.0,5,4,Great food and fast delivery!,Positive
8577,113782,5.0,4,4,Packaging was excellent and food was hot.,Positive
8578,113790,2.0,1,1,Quality was not up to the mark.,Negative
8579,118462,5.0,4,4,Delivery partner was very polite.,Positive
8580,114115,,4,5,Amazing experience overall.,Positive
8581,108940,5.0,5,5,Packaging was excellent and food was hot.,Positive
8582,106239,2.0,3,2,Very disappointed with the service.,Negative
8583,116691,2.0,3,3,Wrong item delivered.,Negative
8584,119991,2.0,1,1,Order was incomplete.,Negative
8585,112254,4.0,4,5,Best biryani in town!,Positive
8586,107204,3.0,3,4,"Food was okay, nothing special.",Neutral
8587,116962,5.0,5,5,Best biryani in town!,Positive
8588,111893,5.0,5,5,Great food and fast delivery!,Positive
8589,117299,1.0,2,1,Very disappointed with the service.,Negative
8590,117974,1.0,1,2,Delivery took way too long.,Negative
8591,100600,3.0,4,4,"Food was okay, nothing special.",Neutral
8592,107872,5.0,5,4,Delivery partner was very polite.,Positive
8593,117867,5.0,4,5,Best biryani in town!,Positive
8594,102568,2.0,3,3,Delivery took way too long.,Negative
8595,112202,3.0,4,3,"Food was okay, nothing special.",Neutral
8596,115609,4.0,3,4,Great food and fast delivery!,Positive
8597,104561,3.0,4,4,,Neutral
8598,111832,5.0,4,5,"Loved the taste, will order again.",Positive
8599,114004,4.0,5,3,Best biryani in town!,Positive
8600,115261,5.0,5,5,Best biryani in town!,Positive
8601,115656,1.0,1,1,Very disappointed with the service.,Negative
8602,108027,5.0,4,5,Great food and fast delivery!,Positive
8603,116163,1.0,1,1,,Negative
8604,109484,3.0,4,3,,Neutral
8605,109838,3.0,2,2,,Neutral
8606,100266,2.0,2,1,Very disappointed with the service.,Negative
8607,110487,4.0,3,3,Delivery partner was very polite.,Positive
8608,110962,5.0,5,4,"Loved the taste, will order again.",Positive
8609,111940,3.0,3,4,Delivery was on time but food was mediocre.,Neutral
8610,102159,2.0,2,2,Wrong item delivered.,Negative
8611,116082,3.0,4,4,Average experience.,Neutral
8612,106083,1.0,1,2,Wrong item delivered.,Negative
8613,111931,3.0,2,2,,Neutral
8614,114116,1.0,2,1,Order was incomplete.,Negative
8615,118469,1.0,1,1,Wrong item delivered.,Negative
8616,111295,2.0,3,1,Very disappointed with the service.,Negative
8617,119847,1.0,1,2,Quality was not up to the mark.,Negative
8618,103048,3.0,2,4,,Neutral
8619,109259,2.0,2,1,,Negative
8620,100933,2.0,2,1,Order was incomplete.,Negative
8621,110844,2.0,2,3,Food arrived cold and late.,Negative
8622,101036,5.0,5,5,Great food and fast delivery!,Positive
8623,107369,4.0,5,3,Packaging was excellent and food was hot.,Positive
8624,118198,5.0,5,5,Best biryani in town!,Positive
8625,116252,4.0,5,3,"Loved the taste, will order again.",Positive
8626,112629,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
8627,110411,4.0,7,3,Delivery partner was very polite.,Positive
8628,103563,4.0,5,5,Amazing experience overall.,Positive
8629,100119,4.0,4,3,"Loved the taste, will order again.",Positive
8630,117457,4.0,5,3,Great food and fast delivery!,Positive
8631,104646,5.0,5,4,Delivery partner was very polite.,Positive
8632,101272,1.0,2,2,Quality was not up to the mark.,Negative
8633,111508,4.0,4,3,"Loved the taste, will order again.",Positive
8634,118748,5.0,5,5,Amazing experience overall.,Positive
8635,114976,3.0,3,3,"Food was okay, nothing special.",Neutral
8636,120234,5.0,4,5,Packaging was excellent and food was hot.,Positive
8637,113587,3.0,3,4,Average experience.,Neutral
8638,100873,2.0,3,2,Order was incomplete.,Negative
8639,100872,5.0,5,4,Amazing experience overall.,Positive
8640,109436,2.0,3,3,Quality was not up to the mark.,Negative
8641,104081,5.0,5,4,Packaging was excellent and food was hot.,Positive
8642,100800,5.0,5,5,Best biryani in town!,Positive
8643,112167,5.0,4,4,Great food and fast delivery!,Positive
8644,115122,3.0,4,4,,Neutral
8645,109799,5.0,5,4,Amazing experience overall.,Positive
8646,104460,4.0,3,3,"Loved the taste, will order again.",Positive
8647,106743,5.0,4,5,Delivery partner was very polite.,Positive
8648,101184,3.0,3,3,"Food was okay, nothing special.",Neutral
8649,104168,5.0,5,4,Amazing experience overall.,Positive
8650,100215,5.0,5,5,Best biryani in town!,Positive
8651,114900,2.0,3,3,Food arrived cold and late.,Negative
8652,112462,,3,4,Average experience.,Neutral
8653,113252,5.0,5,5,Packaging was excellent and food was hot.,Positive
8654,119430,1.0,1,1,Wrong item delivered.,Negative
8655,113913,4.0,3,5,Packaging was excellent and food was hot.,Positive
8656,107157,5.0,5,5,Delivery partner was very polite.,Positive
8657,113157,,4,3,Delivery partner was very polite.,Positive
8658,112024,5.0,4,4,Great food and fast delivery!,Positive
8659,120116,5.0,5,5,Packaging was excellent and food was hot.,Positive
8660,111268,5.0,5,5,Packaging was excellent and food was hot.,Positive
8661,103396,5.0,5,4,Delivery partner was very polite.,Positive
